period,stateid,value,type
2022-08-01,WA,7571.75982,Historical
2022-09-01,WA,6740.19776,Historical
2022-10-01,WA,6520.23673,Historical
2022-11-01,WA,7754.75282,Historical
2022-12-01,WA,8962.86924,Historical
2023-01-01,WA,8872.20498,Historical
2023-02-01,WA,7962.56261,Historical
2023-03-01,WA,8537.1572,Historical
2023-04-01,WA,7288.50546,Historical
2023-05-01,WA,6782.28377,Historical
2023-06-01,WA,6658.9087,Historical
2023-07-01,WA,6972.39993,Historical
2023-08-01,WA,7335.34252,Historical
2023-09-01,WA,6526.97479,Historical
2023-10-01,WA,6829.42148,Historical
2023-11-01,WA,7411.22857,Historical
2023-12-01,WA,8375.63997,Historical
2024-01-01,WA,8588.02669,Historical
2024-02-01,WA,8105.72295,Historical
2024-03-01,WA,7975.58022,Historical
2024-04-01,WA,7218.56285,Historical
2024-05-01,WA,6921.32866,Historical
2024-06-01,WA,6563.27901,Historical
2024-07-01,WA,7559.46214,Historical
2024-08-01,WA,7362.68373,Historical
2024-09-01,WA,6789.4104,Historical
2024-10-01,WA,6973.21818,Historical
2024-11-01,WA,7280.38547,Historical
2024-12-01,WA,8643.9687,Historical
2025-01-01,WA,9253.12639,Historical
2025-02-01,WA,8602.38096,Historical
2025-03-01,WA,8102.29358,Historical
2025-04-01,WA,7144.06421,Historical
2025-05-01,WA,6680.83642,Historical
2025-06-01,WA,6875.35096,Historical
2025-07-01,WA,7551.58336,Historical
2025-08-01,WA,7434.0529,Historical
2025-09-01,WA,7531.40478515625,Forecasted
2025-10-01,WA,7491.94287109375,Forecasted
2025-11-01,WA,7485.224609375,Forecasted
2025-12-01,WA,7541.5654296875,Forecasted
2026-01-01,WA,7606.15869140625,Forecasted
2026-02-01,WA,7505.9140625,Forecasted
2026-03-01,WA,7505.9140625,Forecasted
2026-04-01,WA,7472.09765625,Forecasted
2026-05-01,WA,7478.27783203125,Forecasted
2026-06-01,WA,7535.54541015625,Forecasted
2026-07-01,WA,7616.48486328125,Forecasted
2026-08-01,WA,7616.48486328125,Forecasted
2026-09-01,WA,7531.40478515625,Forecasted
2026-10-01,WA,7491.94287109375,Forecasted
2026-11-01,WA,7485.224609375,Forecasted
2026-12-01,WA,7541.5654296875,Forecasted
2027-01-01,WA,7606.15869140625,Forecasted
2027-02-01,WA,7505.9140625,Forecasted
2027-03-01,WA,7505.9140625,Forecasted
2027-04-01,WA,7472.09765625,Forecasted
2027-05-01,WA,7478.27783203125,Forecasted
2027-06-01,WA,7535.54541015625,Forecasted
2027-07-01,WA,7616.48486328125,Forecasted
2027-08-01,WA,7616.48486328125,Forecasted
2027-09-01,WA,7531.40478515625,Forecasted
2027-10-01,WA,7491.94287109375,Forecasted
2027-11-01,WA,7485.224609375,Forecasted
2027-12-01,WA,7541.5654296875,Forecasted
2028-01-01,WA,7606.15869140625,Forecasted
2028-02-01,WA,7505.9140625,Forecasted
2028-03-01,WA,7505.9140625,Forecasted
2028-04-01,WA,7472.09765625,Forecasted
2028-05-01,WA,7478.27783203125,Forecasted
2028-06-01,WA,7535.54541015625,Forecasted
2028-07-01,WA,7616.48486328125,Forecasted
2028-08-01,WA,7616.48486328125,Forecasted
2028-09-01,WA,7531.40478515625,Forecasted
2028-10-01,WA,7491.94287109375,Forecasted
2028-11-01,WA,7485.224609375,Forecasted
2028-12-01,WA,7541.5654296875,Forecasted
2029-01-01,WA,7606.15869140625,Forecasted
2029-02-01,WA,7505.9140625,Forecasted
2029-03-01,WA,7505.9140625,Forecasted
2029-04-01,WA,7472.09765625,Forecasted
2029-05-01,WA,7478.27783203125,Forecasted
2029-06-01,WA,7535.54541015625,Forecasted
2029-07-01,WA,7616.48486328125,Forecasted
2029-08-01,WA,7616.48486328125,Forecasted
2029-09-01,WA,7531.40478515625,Forecasted
2029-10-01,WA,7491.94287109375,Forecasted
2029-11-01,WA,7485.224609375,Forecasted
2029-12-01,WA,7541.5654296875,Forecasted
2030-01-01,WA,7606.15869140625,Forecasted
2030-02-01,WA,7505.9140625,Forecasted
2030-03-01,WA,7505.9140625,Forecasted
2030-04-01,WA,7472.09765625,Forecasted
2030-05-01,WA,7478.27783203125,Forecasted
2030-06-01,WA,7535.54541015625,Forecasted
2030-07-01,WA,7616.48486328125,Forecasted
2030-08-01,WA,7616.48486328125,Forecasted
2001-01-01,WI,5689.51118,Historical
2001-02-01,WI,5229.47437,Historical
2001-03-01,WI,5364.42631,Historical
2001-04-01,WI,4893.6931,Historical
2001-05-01,WI,5197.73051,Historical
2001-06-01,WI,5372.16377,Historical
2001-07-01,WI,6136.15668,Historical
2001-08-01,WI,6372.93371,Historical
2001-09-01,WI,5299.94344,Historical
2001-10-01,WI,5284.01062,Historical
2001-11-01,WI,4992.22934,Historical
2001-12-01,WI,5386.01998,Historical
2002-01-01,WI,5540.03687,Historical
2002-02-01,WI,5042.25012,Historical
2002-03-01,WI,5369.8337,Historical
2002-04-01,WI,5141.627,Historical
2002-05-01,WI,5152.31691,Historical
2002-06-01,WI,5692.20259,Historical
2002-07-01,WI,6630.13573,Historical
2002-08-01,WI,6304.0671,Historical
2002-09-01,WI,5773.58264,Historical
2002-10-01,WI,5469.72072,Historical
2002-11-01,WI,5168.67534,Historical
2002-12-01,WI,5714.84728,Historical
2003-01-01,WI,5825.10475,Historical
2003-02-01,WI,5301.74401,Historical
2003-03-01,WI,5563.21878,Historical
2003-04-01,WI,5055.72673,Historical
2003-05-01,WI,5279.23821,Historical
2003-06-01,WI,5414.8625,Historical
2003-07-01,WI,6188.77156,Historical
2003-08-01,WI,6505.87822,Historical
2003-09-01,WI,5664.64592,Historical
2003-10-01,WI,5466.7059,Historical
2003-11-01,WI,5223.99588,Historical
2003-12-01,WI,5751.60156,Historical
2004-01-01,WI,5941.11869,Historical
2004-02-01,WI,5528.36628,Historical
2004-03-01,WI,5551.12807,Historical
2004-04-01,WI,5177.36829,Historical
2004-05-01,WI,5337.41856,Historical
2004-06-01,WI,5682.22574,Historical
2004-07-01,WI,6053.123,Historical
2004-08-01,WI,5971.85858,Historical
2004-09-01,WI,5905.32697,Historical
2004-10-01,WI,5493.72333,Historical
2004-11-01,WI,5356.56879,Historical
2004-12-01,WI,5977.4827,Historical
2005-01-01,WI,6037.27956,Historical
2005-02-01,WI,5244.84482,Historical
2005-03-01,WI,5646.70043,Historical
2005-04-01,WI,5199.13912,Historical
2005-05-01,WI,5394.64965,Historical
2005-06-01,WI,6359.98355,Historical
2005-07-01,WI,6644.6961,Historical
2005-08-01,WI,6729.92674,Historical
2005-09-01,WI,5966.55055,Historical
2005-10-01,WI,5678.07829,Historical
2005-11-01,WI,5398.46391,Historical
2005-12-01,WI,6035.37028,Historical
2006-01-01,WI,5893.3247,Historical
2006-02-01,WI,5462.70397,Historical
2006-03-01,WI,5739.61249,Historical
2006-04-01,WI,5233.92198,Historical
2006-05-01,WI,5478.8467,Historical
2006-06-01,WI,5867.01596,Historical
2006-07-01,WI,6791.06021,Historical
2006-08-01,WI,6639.52147,Historical
2006-09-01,WI,5774.61902,Historical
2006-10-01,WI,5654.86582,Historical
2006-11-01,WI,5422.04305,Historical
2006-12-01,WI,5863.21364,Historical
2007-01-01,WI,5981.29396,Historical
2007-02-01,WI,5818.19324,Historical
2007-03-01,WI,5741.48242,Historical
2007-04-01,WI,5278.17253,Historical
2007-05-01,WI,5632.31878,Historical
2007-06-01,WI,6059.24938,Historical
2007-07-01,WI,6601.80483,Historical
2007-08-01,WI,6726.52292,Historical
2007-09-01,WI,5993.38755,Historical
2007-10-01,WI,5897.53656,Historical
2007-11-01,WI,5503.64466,Historical
2007-12-01,WI,6067.69316,Historical
2008-01-01,WI,6318.71213,Historical
2008-02-01,WI,5984.20053,Historical
2008-03-01,WI,5889.39998,Historical
2008-04-01,WI,5470.3204,Historical
2008-05-01,WI,5451.6335,Historical
2008-06-01,WI,5715.80435,Historical
2008-07-01,WI,6442.15453,Historical
2008-08-01,WI,6279.62138,Historical
2008-09-01,WI,5661.77734,Historical
2008-10-01,WI,5531.58558,Historical
2008-11-01,WI,5426.81967,Historical
2008-12-01,WI,5949.79764,Historical
2009-01-01,WI,6139.51402,Historical
2009-02-01,WI,5402.90938,Historical
2009-03-01,WI,5629.54292,Historical
2009-04-01,WI,5065.96083,Historical
2009-05-01,WI,5156.37494,Historical
2009-06-01,WI,5437.17533,Historical
2009-07-01,WI,5748.46658,Historical
2009-08-01,WI,5899.62274,Historical
2009-09-01,WI,5313.78547,Historical
2009-10-01,WI,5365.7137,Historical
2009-11-01,WI,5187.43475,Historical
2009-12-01,WI,5939.93834,Historical
2010-01-01,WI,6091.80996,Historical
2010-02-01,WI,5345.09232,Historical
2010-03-01,WI,5518.60109,Historical
2010-04-01,WI,5145.56567,Historical
2010-05-01,WI,5383.72959,Historical
2010-06-01,WI,5792.79662,Historical
2010-07-01,WI,6628.63579,Historical
2010-08-01,WI,6717.00566,Historical
2010-09-01,WI,5399.45751,Historical
2010-10-01,WI,5352.0375,Historical
2010-11-01,WI,5312.44332,Historical
2010-12-01,WI,6065.242,Historical
2011-01-01,WI,6138.4352,Historical
2011-02-01,WI,5403.10321,Historical
2011-03-01,WI,5683.22844,Historical
2011-04-01,WI,5215.86405,Historical
2011-05-01,WI,5363.39939,Historical
2011-06-01,WI,5605.35535,Historical
2011-07-01,WI,6738.69814,Historical
2011-08-01,WI,6432.68566,Historical
2011-09-01,WI,5468.57631,Historical
2011-10-01,WI,5338.10802,Historical
2011-11-01,WI,5330.52046,Historical
2011-12-01,WI,5893.64779,Historical
2012-01-01,WI,5912.1303,Historical
2012-02-01,WI,5490.29696,Historical
2012-03-01,WI,5518.59848,Historical
2012-04-01,WI,5098.5989,Historical
2012-05-01,WI,5445.36173,Historical
2012-06-01,WI,6050.13489,Historical
2012-07-01,WI,7089.8709,Historical
2012-08-01,WI,6273.17714,Historical
2012-09-01,WI,5419.62922,Historical
2012-10-01,WI,5366.47458,Historical
2012-11-01,WI,5308.33629,Historical
2012-12-01,WI,5847.48053,Historical
2013-01-01,WI,6087.23942,Historical
2013-02-01,WI,5501.52235,Historical
2013-03-01,WI,5690.31728,Historical
2013-04-01,WI,5349.32396,Historical
2013-05-01,WI,5417.369,Historical
2013-06-01,WI,5606.62739,Historical
2013-07-01,WI,6385.63797,Historical
2013-08-01,WI,6291.01244,Historical
2013-09-01,WI,5627.06713,Historical
2013-10-01,WI,5517.03611,Historical
2013-11-01,WI,5496.91389,Historical
2013-12-01,WI,6153.97604,Historical
2014-01-01,WI,6442.93069,Historical
2014-02-01,WI,5803.76466,Historical
2014-03-01,WI,5892.30691,Historical
2014-04-01,WI,5330.88752,Historical
2014-05-01,WI,5383.53737,Historical
2014-06-01,WI,5757.44649,Historical
2014-07-01,WI,6016.60544,Historical
2014-08-01,WI,6302.85906,Historical
2014-09-01,WI,5528.49102,Historical
2014-10-01,WI,5470.69118,Historical
2014-11-01,WI,5574.33111,Historical
2014-12-01,WI,5990.90355,Historical
2015-01-01,WI,6185.41825,Historical
2015-02-01,WI,5660.74175,Historical
2015-03-01,WI,5682.68759,Historical
2015-04-01,WI,5209.07491,Historical
2015-05-01,WI,5342.56919,Historical
2015-06-01,WI,5612.848,Historical
2015-07-01,WI,6328.57306,Historical
2015-08-01,WI,6282.30779,Historical
2015-09-01,WI,5917.20639,Historical
2015-10-01,WI,5355.53713,Historical
2015-11-01,WI,5355.21394,Historical
2015-12-01,WI,5766.75392,Historical
2016-01-01,WI,6104.04426,Historical
2016-02-01,WI,5587.56737,Historical
2016-03-01,WI,5544.9816,Historical
2016-04-01,WI,5201.76025,Historical
2016-05-01,WI,5318.98207,Historical
2016-06-01,WI,5951.37724,Historical
2016-07-01,WI,6610.28735,Historical
2016-08-01,WI,6772.49047,Historical
2016-09-01,WI,5735.87902,Historical
2016-10-01,WI,5482.73549,Historical
2016-11-01,WI,5335.572,Historical
2016-12-01,WI,6090.66087,Historical
2017-01-01,WI,6104.46558,Historical
2017-02-01,WI,5377.04342,Historical
2017-03-01,WI,5709.84507,Historical
2017-04-01,WI,5209.83788,Historical
2017-05-01,WI,5314.61728,Historical
2017-06-01,WI,5963.39284,Historical
2017-07-01,WI,6447.13585,Historical
2017-08-01,WI,6150.01466,Historical
2017-09-01,WI,5759.1367,Historical
2017-10-01,WI,5507.83054,Historical
2017-11-01,WI,5484.47989,Historical
2017-12-01,WI,6051.30927,Historical
2018-01-01,WI,6275.45831,Historical
2018-02-01,WI,5583.17842,Historical
2018-03-01,WI,5725.11009,Historical
2018-04-01,WI,5395.20033,Historical
2018-05-01,WI,5678.37171,Historical
2018-06-01,WI,5984.53699,Historical
2018-07-01,WI,6723.9359,Historical
2018-08-01,WI,6719.9833,Historical
2018-09-01,WI,5782.61722,Historical
2018-10-01,WI,5605.42625,Historical
2018-11-01,WI,5574.88301,Historical
2018-12-01,WI,5910.84746,Historical
2019-01-01,WI,6182.41211,Historical
2019-02-01,WI,5618.98231,Historical
2019-03-01,WI,5849.09495,Historical
2019-04-01,WI,5265.27518,Historical
2019-05-01,WI,5359.47054,Historical
2019-06-01,WI,5529.41411,Historical
2019-07-01,WI,6739.01005,Historical
2019-08-01,WI,6222.04117,Historical
2019-09-01,WI,5627.20054,Historical
2019-10-01,WI,5499.25008,Historical
2019-11-01,WI,5429.9158,Historical
2019-12-01,WI,5835.47316,Historical
2020-01-01,WI,5967.1564,Historical
2020-02-01,WI,5553.42939,Historical
2020-03-01,WI,5566.56487,Historical
2020-04-01,WI,4893.55757,Historical
2020-05-01,WI,4945.75233,Historical
2020-06-01,WI,5717.37755,Historical
2020-07-01,WI,6786.36756,Historical
2020-08-01,WI,6336.51947,Historical
2020-09-01,WI,5300.00086,Historical
2020-10-01,WI,5301.65847,Historical
2020-11-01,WI,5254.92256,Historical
2020-12-01,WI,5825.05403,Historical
2021-01-01,WI,5888.76544,Historical
2021-02-01,WI,5662.38466,Historical
2021-03-01,WI,5573.82795,Historical
2021-04-01,WI,5094.84003,Historical
2021-05-01,WI,5312.73521,Historical
2021-06-01,WI,6202.28407,Historical
2021-07-01,WI,6552.00367,Historical
2021-08-01,WI,6756.83202,Historical
2021-09-01,WI,5619.73829,Historical
2021-10-01,WI,5529.28172,Historical
2021-11-01,WI,5358.80257,Historical
2021-12-01,WI,5875.11939,Historical
2022-01-01,WI,6248.51212,Historical
2022-02-01,WI,5567.52851,Historical
2022-03-01,WI,5787.9398,Historical
2022-04-01,WI,5238.41001,Historical
2022-05-01,WI,5545.82798,Historical
2022-06-01,WI,5928.44015,Historical
2022-07-01,WI,6543.68759,Historical
2022-08-01,WI,6544.74978,Historical
2022-09-01,WI,5704.36405,Historical
2022-10-01,WI,5307.14779,Historical
2022-11-01,WI,5430.59945,Historical
2022-12-01,WI,6028.66379,Historical
2023-01-01,WI,5978.75775,Historical
2023-02-01,WI,5378.20404,Historical
2023-03-01,WI,5748.17057,Historical
2023-04-01,WI,5190.32091,Historical
2023-05-01,WI,5341.79224,Historical
2023-06-01,WI,5848.9263,Historical
2023-07-01,WI,6420.11614,Historical
2023-08-01,WI,6519.43462,Historical
2023-09-01,WI,5662.7117,Historical
2023-10-01,WI,5423.9318,Historical
2023-11-01,WI,5341.4852,Historical
2023-12-01,WI,5710.05271,Historical
2024-01-01,WI,6023.57388,Historical
2024-02-01,WI,5339.43033,Historical
2024-03-01,WI,5472.03402,Historical
2024-04-01,WI,5187.87417,Historical
2024-05-01,WI,5300.88851,Historical
2024-06-01,WI,5845.58049,Historical
2024-07-01,WI,6476.7485,Historical
2024-08-01,WI,6471.66194,Historical
2024-09-01,WI,5709.32761,Historical
2024-10-01,WI,5329.21296,Historical
2024-11-01,WI,5228.80456,Historical
2024-12-01,WI,5906.28704,Historical
2025-01-01,WI,6237.76285,Historical
2025-02-01,WI,5648.44537,Historical
2025-03-01,WI,5669.4737,Historical
2025-04-01,WI,5214.224,Historical
2025-05-01,WI,5353.89073,Historical
2025-06-01,WI,6043.62637,Historical
2025-07-01,WI,6901.99632,Historical
2025-08-01,WI,6574.10561,Historical
2025-09-01,WI,6517.61181640625,Forecasted
2025-10-01,WI,6473.623046875,Forecasted
2025-11-01,WI,6466.90478515625,Forecasted
2025-12-01,WI,6523.24560546875,Forecasted
2026-01-01,WI,6566.40966796875,Forecasted
2026-02-01,WI,6491.095703125,Forecasted
2026-03-01,WI,6491.095703125,Forecasted
2026-04-01,WI,6454.7216796875,Forecasted
2026-05-01,WI,6460.90185546875,Forecasted
2026-06-01,WI,6521.75244140625,Forecasted
2026-07-01,WI,6602.69189453125,Forecasted
2026-08-01,WI,6602.69189453125,Forecasted
2026-09-01,WI,6517.61181640625,Forecasted
2026-10-01,WI,6473.623046875,Forecasted
2026-11-01,WI,6466.90478515625,Forecasted
2026-12-01,WI,6523.24560546875,Forecasted
2027-01-01,WI,6566.40966796875,Forecasted
2027-02-01,WI,6491.095703125,Forecasted
2027-03-01,WI,6491.095703125,Forecasted
2027-04-01,WI,6454.7216796875,Forecasted
2027-05-01,WI,6460.90185546875,Forecasted
2027-06-01,WI,6521.75244140625,Forecasted
2027-07-01,WI,6602.69189453125,Forecasted
2027-08-01,WI,6602.69189453125,Forecasted
2027-09-01,WI,6517.61181640625,Forecasted
2027-10-01,WI,6473.623046875,Forecasted
2027-11-01,WI,6466.90478515625,Forecasted
2027-12-01,WI,6523.24560546875,Forecasted
2028-01-01,WI,6566.40966796875,Forecasted
2028-02-01,WI,6491.095703125,Forecasted
2028-03-01,WI,6491.095703125,Forecasted
2028-04-01,WI,6454.7216796875,Forecasted
2028-05-01,WI,6460.90185546875,Forecasted
2028-06-01,WI,6521.75244140625,Forecasted
2028-07-01,WI,6602.69189453125,Forecasted
2028-08-01,WI,6602.69189453125,Forecasted
2028-09-01,WI,6517.61181640625,Forecasted
2028-10-01,WI,6473.623046875,Forecasted
2028-11-01,WI,6466.90478515625,Forecasted
2028-12-01,WI,6523.24560546875,Forecasted
2029-01-01,WI,6566.40966796875,Forecasted
2029-02-01,WI,6491.095703125,Forecasted
2029-03-01,WI,6491.095703125,Forecasted
2029-04-01,WI,6454.7216796875,Forecasted
2029-05-01,WI,6460.90185546875,Forecasted
2029-06-01,WI,6521.75244140625,Forecasted
2029-07-01,WI,6602.69189453125,Forecasted
2029-08-01,WI,6602.69189453125,Forecasted
2029-09-01,WI,6517.61181640625,Forecasted
2029-10-01,WI,6473.623046875,Forecasted
2029-11-01,WI,6466.90478515625,Forecasted
2029-12-01,WI,6523.24560546875,Forecasted
2030-01-01,WI,6566.40966796875,Forecasted
2030-02-01,WI,6491.095703125,Forecasted
2030-03-01,WI,6491.095703125,Forecasted
2030-04-01,WI,6454.7216796875,Forecasted
2030-05-01,WI,6460.90185546875,Forecasted
2030-06-01,WI,6521.75244140625,Forecasted
2030-07-01,WI,6602.69189453125,Forecasted
2030-08-01,WI,6602.69189453125,Forecasted
2001-01-01,WV,2973.23837,Historical
2001-02-01,WV,2411.13253,Historical
2001-03-01,WV,2405.0742,Historical
2001-04-01,WV,2249.49921,Historical
2001-05-01,WV,2108.17448,Historical
2001-06-01,WV,2116.94231,Historical
2001-07-01,WV,2275.61243,Historical
2001-08-01,WV,2369.75638,Historical
2001-09-01,WV,2155.97279,Historical
2001-10-01,WV,2182.73095,Historical
2001-11-01,WV,2096.41988,Historical
2001-12-01,WV,2324.87847,Historical
2002-01-01,WV,2715.30959,Historical
2002-02-01,WV,2370.9298,Historical
2002-03-01,WV,2392.76424,Historical
2002-04-01,WV,2201.58826,Historical
2002-05-01,WV,2211.05774,Historical
2002-06-01,WV,2162.81745,Historical
2002-07-01,WV,2412.1271,Historical
2002-08-01,WV,2528.95267,Historical
2002-09-01,WV,2359.1081,Historical
2002-10-01,WV,2234.91513,Historical
2002-11-01,WV,2242.66909,Historical
2002-12-01,WV,2630.88284,Historical
2003-01-01,WV,2938.44156,Historical
2003-02-01,WV,2577.16092,Historical
2003-03-01,WV,2366.81626,Historical
2003-04-01,WV,2126.81399,Historical
2003-05-01,WV,2084.36288,Historical
2003-06-01,WV,2089.37741,Historical
2003-07-01,WV,2386.98524,Historical
2003-08-01,WV,2461.39869,Historical
2003-09-01,WV,2084.97256,Historical
2003-10-01,WV,2271.51217,Historical
2003-11-01,WV,2174.1768,Historical
2003-12-01,WV,2734.97453,Historical
2004-01-01,WV,2856.0964,Historical
2004-02-01,WV,2546.07186,Historical
2004-03-01,WV,2419.79644,Historical
2004-04-01,WV,2232.16413,Historical
2004-05-01,WV,2316.85289,Historical
2004-06-01,WV,2251.3394,Historical
2004-07-01,WV,2435.95623,Historical
2004-08-01,WV,2437.38916,Historical
2004-09-01,WV,2204.79661,Historical
2004-10-01,WV,2100.77449,Historical
2004-11-01,WV,2261.7276,Historical
2004-12-01,WV,2855.6468,Historical
2005-01-01,WV,2817.30477,Historical
2005-02-01,WV,2510.01486,Historical
2005-03-01,WV,2695.55609,Historical
2005-04-01,WV,2237.9051,Historical
2005-05-01,WV,2147.19757,Historical
2005-06-01,WV,2475.60969,Historical
2005-07-01,WV,2560.88355,Historical
2005-08-01,WV,2652.66791,Historical
2005-09-01,WV,2329.57087,Historical
2005-10-01,WV,2230.88508,Historical
2005-11-01,WV,2468.47442,Historical
2005-12-01,WV,3025.99908,Historical
2006-01-01,WV,2966.5333,Historical
2006-02-01,WV,2800.85551,Historical
2006-03-01,WV,2852.41809,Historical
2006-04-01,WV,2317.25553,Historical
2006-05-01,WV,2529.78707,Historical
2006-06-01,WV,2561.54535,Historical
2006-07-01,WV,2785.50586,Historical
2006-08-01,WV,2883.68468,Historical
2006-09-01,WV,2297.97281,Historical
2006-10-01,WV,2656.81601,Historical
2006-11-01,WV,2648.8487,Historical
2006-12-01,WV,3010.90308,Historical
2007-01-01,WV,3126.52744,Historical
2007-02-01,WV,3134.70541,Historical
2007-03-01,WV,2836.14871,Historical
2007-04-01,WV,2624.07963,Historical
2007-05-01,WV,2596.70559,Historical
2007-06-01,WV,2867.49397,Historical
2007-07-01,WV,2743.48166,Historical
