period,stateid,value,type
2029-03-01,NY,12832.51,Forecasted
2029-04-01,NY,12838.371,Forecasted
2029-05-01,NY,12842.985,Forecasted
2029-06-01,NY,12877.863,Forecasted
2029-07-01,NY,14749.714,Forecasted
2029-08-01,NY,14839.861,Forecasted
2029-09-01,NY,14076.711,Forecasted
2029-10-01,NY,13653.211,Forecasted
2029-11-01,NY,13081.201,Forecasted
2029-12-01,NY,13448.693,Forecasted
2030-01-01,NY,13263.017,Forecasted
2030-02-01,NY,12832.51,Forecasted
2030-03-01,NY,12832.51,Forecasted
2030-04-01,NY,12838.371,Forecasted
2030-05-01,NY,12842.985,Forecasted
2030-06-01,NY,12877.863,Forecasted
2030-07-01,NY,14749.714,Forecasted
2030-08-01,NY,14839.861,Forecasted
2025-09-01,NV,4409.0366,Forecasted
2025-10-01,NV,4340.439,Forecasted
2025-11-01,NV,4333.7207,Forecasted
2025-12-01,NV,4390.0615,Forecasted
2026-01-01,NV,4426.2827,Forecasted
2026-02-01,NV,4347.0625,Forecasted
2026-03-01,NV,4347.0625,Forecasted
2026-04-01,NV,4312.78,Forecasted
2026-05-01,NV,4318.96,Forecasted
2026-06-01,NV,4424.805,Forecasted
2026-07-01,NV,4493.0986,Forecasted
2026-08-01,NV,4493.0986,Forecasted
2026-09-01,NV,4409.0366,Forecasted
2026-10-01,NV,4340.439,Forecasted
2026-11-01,NV,4333.7207,Forecasted
2026-12-01,NV,4390.0615,Forecasted
2027-01-01,NV,4426.2827,Forecasted
2027-02-01,NV,4347.0625,Forecasted
2027-03-01,NV,4347.0625,Forecasted
2027-04-01,NV,4312.78,Forecasted
2027-05-01,NV,4318.96,Forecasted
2027-06-01,NV,4424.805,Forecasted
2027-07-01,NV,4493.0986,Forecasted
2027-08-01,NV,4493.0986,Forecasted
2027-09-01,NV,4409.0366,Forecasted
2027-10-01,NV,4340.439,Forecasted
2027-11-01,NV,4333.7207,Forecasted
2027-12-01,NV,4390.0615,Forecasted
2028-01-01,NV,4426.2827,Forecasted
2028-02-01,NV,4347.0625,Forecasted
2028-03-01,NV,4347.0625,Forecasted
2028-04-01,NV,4312.78,Forecasted
2028-05-01,NV,4318.96,Forecasted
2028-06-01,NV,4424.805,Forecasted
2028-07-01,NV,4493.0986,Forecasted
2028-08-01,NV,4493.0986,Forecasted
2028-09-01,NV,4409.0366,Forecasted
2028-10-01,NV,4340.439,Forecasted
2028-11-01,NV,4333.7207,Forecasted
2028-12-01,NV,4390.0615,Forecasted
2029-01-01,NV,4426.2827,Forecasted
2029-02-01,NV,4347.0625,Forecasted
2029-03-01,NV,4347.0625,Forecasted
2029-04-01,NV,4312.78,Forecasted
2029-05-01,NV,4318.96,Forecasted
2029-06-01,NV,4424.805,Forecasted
2029-07-01,NV,4493.0986,Forecasted
2029-08-01,NV,4493.0986,Forecasted
2029-09-01,NV,4409.0366,Forecasted
2029-10-01,NV,4340.439,Forecasted
2029-11-01,NV,4333.7207,Forecasted
2029-12-01,NV,4390.0615,Forecasted
2030-01-01,NV,4426.2827,Forecasted
2030-02-01,NV,4347.0625,Forecasted
2030-03-01,NV,4347.0625,Forecasted
2030-04-01,NV,4312.78,Forecasted
2030-05-01,NV,4318.96,Forecasted
2030-06-01,NV,4424.805,Forecasted
2030-07-01,NV,4493.0986,Forecasted
2030-08-01,NV,4493.0986,Forecasted
2025-09-01,NM,2947.9163,Forecasted
2025-10-01,NM,2892.2207,Forecasted
2025-11-01,NM,2885.502,Forecasted
2025-12-01,NM,2941.8438,Forecasted
2026-01-01,NM,2965.8625,Forecasted
2026-02-01,NM,2900.86,Forecasted
2026-03-01,NM,2900.86,Forecasted
2026-04-01,NM,2866.5771,Forecasted
2026-05-01,NM,2872.7576,Forecasted
2026-06-01,NM,2963.6848,Forecasted
2026-07-01,NM,3031.9792,Forecasted
2026-08-01,NM,3031.9792,Forecasted
2026-09-01,NM,2947.9163,Forecasted
2026-10-01,NM,2892.2207,Forecasted
2026-11-01,NM,2885.502,Forecasted
2026-12-01,NM,2941.8438,Forecasted
2027-01-01,NM,2965.8625,Forecasted
2027-02-01,NM,2900.86,Forecasted
2027-03-01,NM,2900.86,Forecasted
2027-04-01,NM,2866.5771,Forecasted
2027-05-01,NM,2872.7576,Forecasted
2027-06-01,NM,2963.6848,Forecasted
2027-07-01,NM,3031.9792,Forecasted
2027-08-01,NM,3031.9792,Forecasted
2027-09-01,NM,2947.9163,Forecasted
2027-10-01,NM,2892.2207,Forecasted
2027-11-01,NM,2885.502,Forecasted
2027-12-01,NM,2941.8438,Forecasted
2028-01-01,NM,2965.8625,Forecasted
2028-02-01,NM,2900.86,Forecasted
2028-03-01,NM,2900.86,Forecasted
2028-04-01,NM,2866.5771,Forecasted
2028-05-01,NM,2872.7576,Forecasted
2028-06-01,NM,2963.6848,Forecasted
2028-07-01,NM,3031.9792,Forecasted
2028-08-01,NM,3031.9792,Forecasted
2028-09-01,NM,2947.9163,Forecasted
2028-10-01,NM,2892.2207,Forecasted
2028-11-01,NM,2885.502,Forecasted
2028-12-01,NM,2941.8438,Forecasted
2029-01-01,NM,2965.8625,Forecasted
2029-02-01,NM,2900.86,Forecasted
2029-03-01,NM,2900.86,Forecasted
2029-04-01,NM,2866.5771,Forecasted
2029-05-01,NM,2872.7576,Forecasted
2029-06-01,NM,2963.6848,Forecasted
2029-07-01,NM,3031.9792,Forecasted
2029-08-01,NM,3031.9792,Forecasted
2029-09-01,NM,2947.9163,Forecasted
2029-10-01,NM,2892.2207,Forecasted
2029-11-01,NM,2885.502,Forecasted
2029-12-01,NM,2941.8438,Forecasted
2030-01-01,NM,2965.8625,Forecasted
2030-02-01,NM,2900.86,Forecasted
2030-03-01,NM,2900.86,Forecasted
2030-04-01,NM,2866.5771,Forecasted
2030-05-01,NM,2872.7576,Forecasted
2030-06-01,NM,2963.6848,Forecasted
2030-07-01,NM,3031.9792,Forecasted
2030-08-01,NM,3031.9792,Forecasted
2025-09-01,NJ,6781.5786,Forecasted
2025-10-01,NJ,6733.6714,Forecasted
2025-11-01,NJ,6726.953,Forecasted
2025-12-01,NJ,6833.76,Forecasted
2026-01-01,NJ,6982.8076,Forecasted
2026-02-01,NJ,6770.1104,Forecasted
2026-03-01,NJ,6770.1104,Forecasted
2026-04-01,NJ,6722.119,Forecasted
2026-05-01,NJ,6728.2993,Forecasted
2026-06-01,NJ,6758.4883,Forecasted
2026-07-01,NJ,7106.065,Forecasted
2026-08-01,NJ,7106.065,Forecasted
2026-09-01,NJ,6781.5786,Forecasted
2026-10-01,NJ,6733.6714,Forecasted
2026-11-01,NJ,6726.953,Forecasted
2026-12-01,NJ,6833.76,Forecasted
2027-01-01,NJ,6982.8076,Forecasted
2027-02-01,NJ,6770.1104,Forecasted
2027-03-01,NJ,6770.1104,Forecasted
2027-04-01,NJ,6722.119,Forecasted
2027-05-01,NJ,6728.2993,Forecasted
2027-06-01,NJ,6758.4883,Forecasted
2027-07-01,NJ,7106.065,Forecasted
2027-08-01,NJ,7106.065,Forecasted
2027-09-01,NJ,6781.5786,Forecasted
2027-10-01,NJ,6733.6714,Forecasted
2027-11-01,NJ,6726.953,Forecasted
2027-12-01,NJ,6833.76,Forecasted
2028-01-01,NJ,6982.8076,Forecasted
2028-02-01,NJ,6770.1104,Forecasted
2028-03-01,NJ,6770.1104,Forecasted
2028-04-01,NJ,6722.119,Forecasted
2028-05-01,NJ,6728.2993,Forecasted
2028-06-01,NJ,6758.4883,Forecasted
2028-07-01,NJ,7106.065,Forecasted
2028-08-01,NJ,7106.065,Forecasted
2028-09-01,NJ,6781.5786,Forecasted
2028-10-01,NJ,6733.6714,Forecasted
2028-11-01,NJ,6726.953,Forecasted
2028-12-01,NJ,6833.76,Forecasted
2029-01-01,NJ,6982.8076,Forecasted
2029-02-01,NJ,6770.1104,Forecasted
2029-03-01,NJ,6770.1104,Forecasted
2029-04-01,NJ,6722.119,Forecasted
2029-05-01,NJ,6728.2993,Forecasted
2029-06-01,NJ,6758.4883,Forecasted
2029-07-01,NJ,7106.065,Forecasted
2029-08-01,NJ,7106.065,Forecasted
2029-09-01,NJ,6781.5786,Forecasted
2029-10-01,NJ,6733.6714,Forecasted
2029-11-01,NJ,6726.953,Forecasted
2029-12-01,NJ,6833.76,Forecasted
2030-01-01,NJ,6982.8076,Forecasted
2030-02-01,NJ,6770.1104,Forecasted
2030-03-01,NJ,6770.1104,Forecasted
2030-04-01,NJ,6722.119,Forecasted
2030-05-01,NJ,6728.2993,Forecasted
2030-06-01,NJ,6758.4883,Forecasted
2030-07-01,NJ,7106.065,Forecasted
2030-08-01,NJ,7106.065,Forecasted
2025-09-01,NH,956.2299,Forecasted
2025-10-01,NH,910.3918,Forecasted
2025-11-01,NH,910.309,Forecasted
2025-12-01,NH,960.01483,Forecasted
2026-01-01,NH,965.1521,Forecasted
2026-02-01,NH,929.12427,Forecasted
2026-03-01,NH,929.12427,Forecasted
2026-04-01,NH,914.3548,Forecasted
2026-05-01,NH,913.53174,Forecasted
2026-06-01,NH,980.2316,Forecasted
2026-07-01,NH,1031.814,Forecasted
2026-08-01,NH,1031.814,Forecasted
2026-09-01,NH,956.2299,Forecasted
2026-10-01,NH,910.3918,Forecasted
2026-11-01,NH,910.309,Forecasted
2026-12-01,NH,960.01483,Forecasted
2027-01-01,NH,965.1521,Forecasted
2027-02-01,NH,929.12427,Forecasted
2027-03-01,NH,929.12427,Forecasted
2027-04-01,NH,914.3548,Forecasted
2027-05-01,NH,913.53174,Forecasted
2027-06-01,NH,980.2316,Forecasted
2027-07-01,NH,1031.814,Forecasted
2027-08-01,NH,1031.814,Forecasted
2027-09-01,NH,956.2299,Forecasted
2027-10-01,NH,910.3918,Forecasted
2027-11-01,NH,910.309,Forecasted
2027-12-01,NH,960.01483,Forecasted
2028-01-01,NH,965.1521,Forecasted
2028-02-01,NH,929.12427,Forecasted
2028-03-01,NH,929.12427,Forecasted
2028-04-01,NH,914.3548,Forecasted
2028-05-01,NH,913.53174,Forecasted
2028-06-01,NH,980.2316,Forecasted
2028-07-01,NH,1031.814,Forecasted
2028-08-01,NH,1031.814,Forecasted
2028-09-01,NH,956.2299,Forecasted
2028-10-01,NH,910.3918,Forecasted
2028-11-01,NH,910.309,Forecasted
2028-12-01,NH,960.01483,Forecasted
2029-01-01,NH,965.1521,Forecasted
2029-02-01,NH,929.12427,Forecasted
2029-03-01,NH,929.12427,Forecasted
2029-04-01,NH,914.3548,Forecasted
2029-05-01,NH,913.53174,Forecasted
2029-06-01,NH,980.2316,Forecasted
2029-07-01,NH,1031.814,Forecasted
2029-08-01,NH,1031.814,Forecasted
2029-09-01,NH,956.2299,Forecasted
2029-10-01,NH,910.3918,Forecasted
2029-11-01,NH,910.309,Forecasted
2029-12-01,NH,960.01483,Forecasted
2030-01-01,NH,965.1521,Forecasted
2030-02-01,NH,929.12427,Forecasted
2030-03-01,NH,929.12427,Forecasted
2030-04-01,NH,914.3548,Forecasted
2030-05-01,NH,913.53174,Forecasted
2030-06-01,NH,980.2316,Forecasted
2030-07-01,NH,1031.814,Forecasted
2030-08-01,NH,1031.814,Forecasted
2025-09-01,NE,3568.5803,Forecasted
2025-10-01,NE,3499.9824,Forecasted
2025-11-01,NE,3493.2637,Forecasted
2025-12-01,NE,3549.6055,Forecasted
2026-01-01,NE,3585.8276,Forecasted
2026-02-01,NE,3506.6064,Forecasted
2026-03-01,NE,3506.6064,Forecasted
2026-04-01,NE,3472.3235,Forecasted
2026-05-01,NE,3478.504,Forecasted
2026-06-01,NE,3584.3489,Forecasted
2026-07-01,NE,3652.6433,Forecasted
2026-08-01,NE,3652.6433,Forecasted
2026-09-01,NE,3568.5803,Forecasted
2026-10-01,NE,3499.9824,Forecasted
2026-11-01,NE,3493.2637,Forecasted
2026-12-01,NE,3549.6055,Forecasted
2027-01-01,NE,3585.8276,Forecasted
2027-02-01,NE,3506.6064,Forecasted
2027-03-01,NE,3506.6064,Forecasted
2027-04-01,NE,3472.3235,Forecasted
2027-05-01,NE,3478.504,Forecasted
2027-06-01,NE,3584.3489,Forecasted
2027-07-01,NE,3652.6433,Forecasted
2027-08-01,NE,3652.6433,Forecasted
2027-09-01,NE,3568.5803,Forecasted
2027-10-01,NE,3499.9824,Forecasted
2027-11-01,NE,3493.2637,Forecasted
2027-12-01,NE,3549.6055,Forecasted
2028-01-01,NE,3585.8276,Forecasted
2028-02-01,NE,3506.6064,Forecasted
2028-03-01,NE,3506.6064,Forecasted
2028-04-01,NE,3472.3235,Forecasted
2028-05-01,NE,3478.504,Forecasted
2028-06-01,NE,3584.3489,Forecasted
2028-07-01,NE,3652.6433,Forecasted
2028-08-01,NE,3652.6433,Forecasted
2028-09-01,NE,3568.5803,Forecasted
2028-10-01,NE,3499.9824,Forecasted
2028-11-01,NE,3493.2637,Forecasted
2028-12-01,NE,3549.6055,Forecasted
2029-01-01,NE,3585.8276,Forecasted
2029-02-01,NE,3506.6064,Forecasted
2029-03-01,NE,3506.6064,Forecasted
2029-04-01,NE,3472.3235,Forecasted
2029-05-01,NE,3478.504,Forecasted
2029-06-01,NE,3584.3489,Forecasted
2029-07-01,NE,3652.6433,Forecasted
2029-08-01,NE,3652.6433,Forecasted
2029-09-01,NE,3568.5803,Forecasted
2029-10-01,NE,3499.9824,Forecasted
2029-11-01,NE,3493.2637,Forecasted
2029-12-01,NE,3549.6055,Forecasted
2030-01-01,NE,3585.8276,Forecasted
2030-02-01,NE,3506.6064,Forecasted
2030-03-01,NE,3506.6064,Forecasted
2030-04-01,NE,3472.3235,Forecasted
2030-05-01,NE,3478.504,Forecasted
2030-06-01,NE,3584.3489,Forecasted
2030-07-01,NE,3652.6433,Forecasted
2030-08-01,NE,3652.6433,Forecasted
2025-09-01,ND,2194.7495,Forecasted
2025-10-01,ND,2142.3228,Forecasted
2025-11-01,ND,2142.2397,Forecasted
2025-12-01,ND,2191.9456,Forecasted
2026-01-01,ND,2240.6038,Forecasted
2026-02-01,ND,2158.8555,Forecasted
2026-03-01,ND,2158.8555,Forecasted
2026-04-01,ND,2144.0864,Forecasted
2026-05-01,ND,2143.2634,Forecasted
2026-06-01,ND,2224.635,Forecasted
2026-07-01,ND,2296.104,Forecasted
2026-08-01,ND,2296.104,Forecasted
2026-09-01,ND,2194.7495,Forecasted
2026-10-01,ND,2142.3228,Forecasted
2026-11-01,ND,2142.2397,Forecasted
2026-12-01,ND,2191.9456,Forecasted
2027-01-01,ND,2240.6038,Forecasted
2027-02-01,ND,2158.8555,Forecasted
2027-03-01,ND,2158.8555,Forecasted
2027-04-01,ND,2144.0864,Forecasted
2027-05-01,ND,2143.2634,Forecasted
2027-06-01,ND,2224.635,Forecasted
2027-07-01,ND,2296.104,Forecasted
2027-08-01,ND,2296.104,Forecasted
2027-09-01,ND,2194.7495,Forecasted
2027-10-01,ND,2142.3228,Forecasted
2027-11-01,ND,2142.2397,Forecasted
2027-12-01,ND,2191.9456,Forecasted
2028-01-01,ND,2240.6038,Forecasted
2028-02-01,ND,2158.8555,Forecasted
2028-03-01,ND,2158.8555,Forecasted
2028-04-01,ND,2144.0864,Forecasted
2028-05-01,ND,2143.2634,Forecasted
2028-06-01,ND,2224.635,Forecasted
2028-07-01,ND,2296.104,Forecasted
2028-08-01,ND,2296.104,Forecasted
2028-09-01,ND,2194.7495,Forecasted
2028-10-01,ND,2142.3228,Forecasted
2028-11-01,ND,2142.2397,Forecasted
2028-12-01,ND,2191.9456,Forecasted
2029-01-01,ND,2240.6038,Forecasted
2029-02-01,ND,2158.8555,Forecasted
2029-03-01,ND,2158.8555,Forecasted
2029-04-01,ND,2144.0864,Forecasted
2029-05-01,ND,2143.2634,Forecasted
2029-06-01,ND,2224.635,Forecasted
2029-07-01,ND,2296.104,Forecasted
2029-08-01,ND,2296.104,Forecasted
2029-09-01,ND,2194.7495,Forecasted
2029-10-01,ND,2142.3228,Forecasted
2029-11-01,ND,2142.2397,Forecasted
2029-12-01,ND,2191.9456,Forecasted
2030-01-01,ND,2240.6038,Forecasted
2030-02-01,ND,2158.8555,Forecasted
2030-03-01,ND,2158.8555,Forecasted
2030-04-01,ND,2144.0864,Forecasted
2030-05-01,ND,2143.2634,Forecasted
2030-06-01,ND,2224.635,Forecasted
2030-07-01,ND,2296.104,Forecasted
2030-08-01,ND,2296.104,Forecasted
2025-09-01,NC,13138.639,Forecasted
2025-10-01,NC,13080.874,Forecasted
2025-11-01,NC,13057.607,Forecasted
2025-12-01,NC,13137.844,Forecasted
2026-01-01,NC,13381.116,Forecasted
2026-02-01,NC,13087.094,Forecasted
2026-03-01,NC,13087.094,Forecasted
2026-04-01,NC,13044.671,Forecasted
2026-05-01,NC,13097.468,Forecasted
2026-06-01,NC,13179.897,Forecasted
2026-07-01,NC,13456.35,Forecasted
2026-08-01,NC,13456.35,Forecasted
2026-09-01,NC,13138.639,Forecasted
2026-10-01,NC,13080.874,Forecasted
2026-11-01,NC,13057.607,Forecasted
2026-12-01,NC,13137.844,Forecasted
2027-01-01,NC,13381.116,Forecasted
2027-02-01,NC,13087.094,Forecasted
2027-03-01,NC,13087.094,Forecasted
2027-04-01,NC,13044.671,Forecasted
2027-05-01,NC,13097.468,Forecasted
2027-06-01,NC,13179.897,Forecasted
2027-07-01,NC,13456.35,Forecasted
2027-08-01,NC,13456.35,Forecasted
2027-09-01,NC,13138.639,Forecasted
2027-10-01,NC,13080.874,Forecasted
2027-11-01,NC,13057.607,Forecasted
2027-12-01,NC,13137.844,Forecasted
2028-01-01,NC,13381.116,Forecasted
2028-02-01,NC,13087.094,Forecasted
2028-03-01,NC,13087.094,Forecasted
2028-04-01,NC,13044.671,Forecasted
2028-05-01,NC,13097.468,Forecasted
2028-06-01,NC,13179.897,Forecasted
2028-07-01,NC,13456.35,Forecasted
2028-08-01,NC,13456.35,Forecasted
2028-09-01,NC,13138.639,Forecasted
2028-10-01,NC,13080.874,Forecasted
2028-11-01,NC,13057.607,Forecasted
2028-12-01,NC,13137.844,Forecasted
2029-01-01,NC,13381.116,Forecasted
2029-02-01,NC,13087.094,Forecasted
2029-03-01,NC,13087.094,Forecasted
2029-04-01,NC,13044.671,Forecasted
2029-05-01,NC,13097.468,Forecasted
2029-06-01,NC,13179.897,Forecasted
2029-07-01,NC,13456.35,Forecasted
2029-08-01,NC,13456.35,Forecasted
2029-09-01,NC,13138.639,Forecasted
2029-10-01,NC,13080.874,Forecasted
2029-11-01,NC,13057.607,Forecasted
2029-12-01,NC,13137.844,Forecasted
2030-01-01,NC,13381.116,Forecasted
2030-02-01,NC,13087.094,Forecasted
2030-03-01,NC,13087.094,Forecasted
2030-04-01,NC,13044.671,Forecasted
2030-05-01,NC,13097.468,Forecasted
2030-06-01,NC,13179.897,Forecasted
2030-07-01,NC,13456.35,Forecasted
2030-08-01,NC,13456.35,Forecasted
2025-09-01,PA,12876.362,Forecasted
2025-10-01,PA,12830.8545,Forecasted
2025-11-01,PA,12803.869,Forecasted
2025-12-01,PA,12871.049,Forecasted
2026-01-01,PA,13256.318,Forecasted
2026-02-01,PA,12688.6875,Forecasted
2026-03-01,PA,12688.6875,Forecasted
2026-04-01,PA,12659.614,Forecasted
2026-05-01,PA,12759.79,Forecasted
2026-06-01,PA,13001.951,Forecasted
2026-07-01,PA,13309.155,Forecasted
2026-08-01,PA,13309.155,Forecasted
2026-09-01,PA,12876.362,Forecasted
2026-10-01,PA,12830.8545,Forecasted
2026-11-01,PA,12803.869,Forecasted
2026-12-01,PA,12871.049,Forecasted
2027-01-01,PA,13256.318,Forecasted
2027-02-01,PA,12688.6875,Forecasted
2027-03-01,PA,12688.6875,Forecasted
2027-04-01,PA,12659.614,Forecasted
2027-05-01,PA,12759.79,Forecasted
2027-06-01,PA,13001.951,Forecasted
2027-07-01,PA,13309.155,Forecasted
2027-08-01,PA,13309.155,Forecasted
2027-09-01,PA,12876.362,Forecasted
2027-10-01,PA,12830.8545,Forecasted
2027-11-01,PA,12803.869,Forecasted
2027-12-01,PA,12871.049,Forecasted
2028-01-01,PA,13256.318,Forecasted
2028-02-01,PA,12688.6875,Forecasted
2028-03-01,PA,12688.6875,Forecasted
2028-04-01,PA,12659.614,Forecasted
2028-05-01,PA,12759.79,Forecasted
2028-06-01,PA,13001.951,Forecasted
2028-07-01,PA,13309.155,Forecasted
2028-08-01,PA,13309.155,Forecasted
2028-09-01,PA,12876.362,Forecasted
2028-10-01,PA,12830.8545,Forecasted
2028-11-01,PA,12803.869,Forecasted
2028-12-01,PA,12871.049,Forecasted
2029-01-01,PA,13256.318,Forecasted
2029-02-01,PA,12688.6875,Forecasted
2029-03-01,PA,12688.6875,Forecasted
2029-04-01,PA,12659.614,Forecasted
2029-05-01,PA,12759.79,Forecasted
2029-06-01,PA,13001.951,Forecasted
2029-07-01,PA,13309.155,Forecasted
2029-08-01,PA,13309.155,Forecasted
2029-09-01,PA,12876.362,Forecasted
2029-10-01,PA,12830.8545,Forecasted
2029-11-01,PA,12803.869,Forecasted
2029-12-01,PA,12871.049,Forecasted
2030-01-01,PA,13256.318,Forecasted
2030-02-01,PA,12688.6875,Forecasted
2030-03-01,PA,12688.6875,Forecasted
2030-04-01,PA,12659.614,Forecasted
2030-05-01,PA,12759.79,Forecasted
2030-06-01,PA,13001.951,Forecasted
2030-07-01,PA,13309.155,Forecasted
2030-08-01,PA,13309.155,Forecasted
